"DP","group","submission_id","item_id","block","trialNumber","xpos_mean","xpos_side","xpos_side_num"
"indeed","reliable",3020,52,5,54,0.834974352514713,"target",1
"indeed","reliable",3020,53,10,112,0.814811949685535,"target",1
"indeed","reliable",3020,55,7,83,0.871185540537386,"target",1
"indeed","reliable",3020,56,3,33,0.72930865648257,"target",1
"indeed","reliable",3020,58,2,23,0.78876404494382,"target",1
"indeed","reliable",3020,60,9,106,0.740246464312298,"target",1
"indeed","reliable",3025,7,1,6,0.0263748412966857,"target",1
"indeed","reliable",3025,15,1,9,-0.0209297562123283,"competitor",0
"indeed","reliable",3025,19,1,3,-0.0652170443757552,"competitor",0
"indeed","reliable",3025,33,3,26,0,"competitor",0
"indeed","reliable",3025,49,5,53,0,"competitor",0
"indeed","reliable",3026,1,1,6,0.022868709420792,"target",1
"indeed","reliable",3026,3,10,115,0.387632492997199,"target",1
"indeed","reliable",3026,4,1,0,0,"competitor",0
"indeed","reliable",3026,7,7,81,0.000188348193504494,"target",1
"indeed","reliable",3026,10,2,18,-0.0077416343072973,"competitor",0
"indeed","reliable",3026,13,2,21,0,"competitor",0
"indeed","reliable",3026,16,3,33,0.000455085300744786,"target",1
"indeed","reliable",3026,18,10,112,0,"competitor",0
"indeed","reliable",3026,21,8,89,0.00226034327170127,"target",1
"indeed","reliable",3026,23,9,102,0.145527915044424,"target",1
"indeed","reliable",3026,24,10,113,0.0215169253542125,"target",1
"indeed","reliable",3026,26,3,35,0,"competitor",0
"indeed","reliable",3026,27,2,16,0.00217838781057172,"target",1
"indeed","reliable",3026,28,6,69,0.0835354026225396,"target",1
"indeed","reliable",3026,29,6,59,0,"competitor",0
"indeed","reliable",3026,30,7,71,0,"competitor",0
"indeed","reliable",3026,32,9,105,0,"competitor",0
"indeed","reliable",3026,34,5,49,0,"competitor",0
"indeed","reliable",3026,35,3,30,0.2915815049732,"target",1
"indeed","reliable",3026,37,5,51,0,"competitor",0
"indeed","reliable",3026,38,9,101,-0.00159489633173844,"competitor",0
"indeed","reliable",3026,39,8,94,0.0676960076960077,"target",1
"indeed","reliable",3026,40,1,10,0.000742608939330251,"target",1
"indeed","reliable",3026,45,4,39,0,"competitor",0
"indeed","reliable",3026,46,8,91,0,"competitor",0
"indeed","reliable",3026,48,6,67,0.0229914349317334,"target",1
"indeed","reliable",3032,3,3,31,0.01036047249784,"target",1
"indeed","reliable",3032,6,7,81,0.059051825840585,"target",1
"indeed","reliable",3032,10,10,108,0.118619822434231,"target",1
"indeed","reliable",3032,12,10,107,-0.0819204367880541,"competitor",0
"indeed","reliable",3032,13,6,62,0.00833964206054024,"target",1
"indeed","reliable",3032,19,4,45,-0.0207273186576314,"competitor",0
"indeed","reliable",3032,20,1,5,-0.0179018929899974,"competitor",0
"indeed","reliable",3032,21,2,17,-0.000322891262509336,"competitor",0
"indeed","reliable",3032,23,7,78,-0.0201049931858087,"competitor",0
"indeed","reliable",3032,26,1,2,-0.000577292741007403,"competitor",0
"indeed","reliable",3032,27,9,106,0.0866258293715956,"target",1
"indeed","reliable",3032,28,9,99,0.0211394320467886,"target",1
"indeed","reliable",3032,29,1,1,-0.00472477307022186,"competitor",0
"indeed","reliable",3032,31,5,54,0.0266421645254268,"target",1
"indeed","reliable",3032,32,6,61,0.00148582903893467,"target",1
"indeed","reliable",3032,34,8,93,-0.031263639431226,"competitor",0
"indeed","reliable",3032,35,2,22,-0.0163331271496488,"competitor",0
"indeed","reliable",3032,37,5,50,0.0452602136338078,"target",1
"indeed","reliable",3032,38,4,38,-0.000879102963522907,"competitor",0
"indeed","reliable",3032,39,3,35,-0.0142480557427865,"competitor",0
"indeed","reliable",3032,40,5,55,0.000230638789300662,"target",1
"indeed","reliable",3032,44,8,88,-0.0202067354084823,"competitor",0
"indeed","reliable",3032,45,4,44,-0.0134328788862159,"competitor",0
"indeed","reliable",3032,46,8,84,-0.0132479349413375,"competitor",0
"indeed","reliable",3032,49,3,29,-0.0421656167501619,"competitor",0
"indeed","reliable",3032,52,9,101,-0.0382758836658401,"competitor",0
"indeed","reliable",3032,60,10,109,-0.0236677329438997,"competitor",0
"indeed","reliable",3054,1,1,6,0.0264210447519376,"target",1
"indeed","reliable",3054,3,10,115,0.558971494356905,"target",1
"indeed","reliable",3054,4,1,0,-0.0122781518044364,"competitor",0
"indeed","reliable",3054,5,5,54,-0.062545766590389,"competitor",0
"indeed","reliable",3054,7,7,81,-0.108473491905604,"competitor",0
"indeed","reliable",3054,10,2,18,0.0907840440165062,"target",1
"indeed","reliable",3054,16,3,33,0.035693403372707,"target",1
"indeed","reliable",3054,18,10,112,0.0735893391172894,"target",1
"indeed","reliable",3054,21,8,89,0.0564887975630317,"target",1
"indeed","reliable",3054,23,9,102,0.0137277973889169,"target",1
"indeed","reliable",3054,24,10,113,0.0111732113831626,"target",1
"indeed","reliable",3054,26,3,35,-0.0923131322736312,"competitor",0
"indeed","reliable",3054,28,6,69,0.162386571047988,"target",1
"indeed","reliable",3054,29,6,59,-0.0567551654255255,"competitor",0
"indeed","reliable",3054,30,7,71,-0.00427366156111095,"competitor",0
"indeed","reliable",3054,32,9,105,-0.0407643312101911,"competitor",0
"indeed","reliable",3054,34,5,49,0.0296875,"target",1
"indeed","reliable",3054,35,3,30,0.612303310761441,"target",1
"indeed","reliable",3054,38,9,101,0.0202425627665683,"target",1
"indeed","reliable",3054,39,8,94,0.0280313537595091,"target",1
"indeed","reliable",3054,41,7,80,0.0268798481965824,"target",1
"indeed","reliable",3054,45,4,39,0.0253719959321308,"target",1
"indeed","reliable",3054,46,8,91,-0.0223413243502529,"competitor",0
"indeed","reliable",3054,47,4,44,0.0473594565067433,"target",1
"indeed","reliable",3054,48,6,67,-0.0772987166429789,"competitor",0
"indeed","reliable",3058,1,9,102,0.515675857308922,"target",1
"indeed","reliable",3058,2,6,62,0.485414141997038,"target",1
"indeed","reliable",3058,3,10,117,0.16878917436193,"target",1
"indeed","reliable",3058,6,7,78,0.455692908376256,"target",1
"indeed","reliable",3058,7,1,10,0.486317335735118,"target",1
"indeed","reliable",3058,11,5,53,0.251890945687093,"target",1
"indeed","reliable",3058,15,3,27,0.365665358681663,"target",1
"indeed","reliable",3058,16,7,73,0.523581805134821,"target",1
"indeed","reliable",3058,21,1,11,0.139114707150953,"target",1
"indeed","reliable",3058,25,3,30,0.357661631630845,"target",1
"indeed","reliable",3058,27,5,55,0.586138873357562,"target",1
"indeed","reliable",3058,29,4,36,0.0025764382368156,"target",1
"indeed","reliable",3058,31,8,88,0.414436124347629,"target",1
"indeed","reliable",3058,32,6,68,0.319743590138327,"target",1
"indeed","reliable",3058,34,2,19,0.0126149486740804,"target",1
"indeed","reliable",3058,38,9,104,0.0410133316707711,"target",1
"indeed","reliable",3058,40,2,18,0.297589222982177,"target",1
"indeed","reliable",3058,44,6,60,0.345901184564596,"target",1
"indeed","reliable",3058,46,4,41,0.420729734641948,"target",1
"indeed","reliable",3058,48,1,3,0.334028765607713,"target",1
"indeed","reliable",3058,49,5,54,0.0316443367127197,"target",1
"indeed","reliable",3058,50,10,111,0,"competitor",0
"indeed","reliable",3058,55,2,20,0.421830876865198,"target",1
"indeed","reliable",3061,1,9,101,0.159849884353442,"target",1
"indeed","reliable",3061,2,4,42,0.257397383316253,"target",1
"indeed","reliable",3061,3,7,72,0,"competitor",0
"indeed","reliable",3061,4,1,3,0.842768824986458,"target",1
"indeed","reliable",3061,5,6,64,4.90601836059668e-06,"target",1
"indeed","reliable",3061,9,7,81,0,"competitor",0
"indeed","reliable",3061,10,3,25,0,"competitor",0
"indeed","reliable",3061,12,10,113,-0.00248180521209994,"competitor",0
"indeed","reliable",3061,18,6,67,0.543789124680588,"target",1
"indeed","reliable",3061,19,1,10,0,"competitor",0
"indeed","reliable",3061,22,10,111,0,"competitor",0
"indeed","reliable",3061,25,5,47,-0.000256072295359623,"competitor",0
"indeed","reliable",3061,26,9,97,0,"competitor",0
"indeed","reliable",3061,31,2,17,1,"target",1
"indeed","reliable",3061,32,5,49,0,"competitor",0
"indeed","reliable",3061,34,8,85,0.325352430441049,"target",1
"indeed","reliable",3061,35,8,84,0.00130326061752208,"target",1
"indeed","reliable",3061,40,1,5,0.912925136947862,"target",1
"indeed","reliable",3061,41,2,12,0.990169944969541,"target",1
"indeed","reliable",3061,43,2,15,1,"target",1
"indeed","reliable",3061,44,4,41,0.000439451644526268,"target",1
"indeed","reliable",3061,45,3,29,0.00279504109384215,"target",1
"indeed","reliable",3061,53,4,46,0,"competitor",0
"indeed","reliable",3061,55,5,57,0.308104032833726,"target",1
"indeed","reliable",3061,56,10,118,0.000405382713982636,"target",1
"indeed","reliable",3061,57,9,102,0.00297034954329546,"target",1
"indeed","reliable",3089,1,7,74,0,"competitor",0
"indeed","reliable",3089,5,7,78,0,"competitor",0
"indeed","reliable",3089,8,2,20,0.0331174646835104,"target",1
"indeed","reliable",3089,9,8,83,0.00128318295091474,"target",1
"indeed","reliable",3089,12,3,34,0,"competitor",0
"indeed","reliable",3089,13,6,62,-6.0586320782207e-06,"competitor",0
"indeed","reliable",3089,15,1,6,0,"competitor",0
"indeed","reliable",3089,16,4,38,0,"competitor",0
"indeed","reliable",3089,19,3,29,0.00149270395941152,"target",1
"indeed","reliable",3089,20,10,116,0,"competitor",0
"indeed","reliable",3089,21,9,96,4.6995550051948e-05,"target",1
"indeed","reliable",3089,22,10,107,0.00945308667253381,"target",1
"indeed","reliable",3089,23,8,90,0.0706917240603915,"target",1
"indeed","reliable",3089,25,1,5,0,"competitor",0
"indeed","reliable",3089,27,6,65,0.00129146252648305,"target",1
"indeed","reliable",3089,30,4,43,-0.00015953608921596,"competitor",0
"indeed","reliable",3089,31,2,23,1.1437913331532e-05,"target",1
"indeed","reliable",3089,33,7,79,0,"competitor",0
"indeed","reliable",3089,35,8,93,0,"competitor",0
"indeed","reliable",3089,36,9,105,0.323192451505889,"target",1
"indeed","reliable",3089,37,2,15,0,"competitor",0
"indeed","reliable",3089,43,3,28,0.00533607573749773,"target",1
"indeed","reliable",3089,46,9,104,0.000132940260197218,"target",1
"indeed","reliable",3089,48,4,39,0.0295819541872602,"target",1
"indeed","reliable",3089,50,5,58,0,"competitor",0
"indeed","reliable",3089,52,10,112,0,"competitor",0
"indeed","reliable",3089,56,5,47,0,"competitor",0
"indeed","reliable",3089,58,5,50,0,"competitor",0
"indeed","reliable",3089,59,6,59,0.00893194013077773,"target",1
"indeed","reliable",3096,1,7,74,-0.060962570911469,"competitor",0
"indeed","reliable",3096,8,2,20,-0.0789117435271281,"competitor",0
"indeed","reliable",3096,9,8,83,-0.0306953639325347,"competitor",0
"indeed","reliable",3096,13,6,62,-0.135373913235359,"competitor",0
"indeed","reliable",3096,14,1,7,0.775263194459952,"target",1
"indeed","reliable",3096,16,4,38,0,"competitor",0
"indeed","reliable",3096,19,3,29,0,"competitor",0
"indeed","reliable",3096,20,10,116,-0.0021929560903259,"competitor",0
"indeed","reliable",3096,21,9,96,0.286135636702818,"target",1
"indeed","reliable",3096,22,10,107,0.070954744776407,"target",1
"indeed","reliable",3096,30,4,43,0,"competitor",0
"indeed","reliable",3096,31,2,23,0.451689793697682,"target",1
"indeed","reliable",3096,33,7,79,0.000520717762097072,"target",1
"indeed","reliable",3096,35,8,93,0.0674763214525015,"target",1
"indeed","reliable",3096,36,9,105,0.795503377856514,"target",1
"indeed","reliable",3096,37,2,15,0.0511683130699088,"target",1
"indeed","reliable",3096,43,3,28,0.198950560244034,"target",1
"indeed","reliable",3096,46,9,104,0.105684983055866,"target",1
"indeed","reliable",3096,48,4,39,-0.00393215223058155,"competitor",0
"indeed","reliable",3096,50,5,58,-0.205609476341184,"competitor",0
"indeed","reliable",3096,52,10,112,0.445500365973177,"target",1
"indeed","reliable",3096,56,5,47,0,"competitor",0
"indeed","reliable",3096,58,5,50,0.221980609218082,"target",1
"indeed","reliable",3096,59,6,59,0.0442648719253506,"target",1
"indeed","reliable",3110,1,6,60,0.112080765680187,"target",1
"indeed","reliable",3110,4,8,85,-0.0598556757477255,"competitor",0
"indeed","reliable",3110,7,7,73,0.565306057203333,"target",1
"indeed","reliable",3110,9,8,88,0.0327531664165533,"target",1
"indeed","reliable",3110,10,8,89,0.699828555027546,"target",1
"indeed","reliable",3110,11,4,40,0.102748459687589,"target",1
"indeed","reliable",3110,15,1,3,-0.067040370986032,"competitor",0
"indeed","reliable",3110,17,1,5,0.0682564864160829,"target",1
"indeed","reliable",3110,18,3,29,0.0255266902100732,"target",1
"indeed","reliable",3110,19,2,13,0.0283555611075836,"target",1
"indeed","reliable",3110,20,6,62,-0.0523662184383655,"competitor",0
"indeed","reliable",3110,24,10,112,0.027796974981191,"target",1
"indeed","reliable",3110,25,5,54,0.191422906405684,"target",1
"indeed","reliable",3110,27,10,111,0.0216502715442896,"target",1
"indeed","reliable",3110,31,1,8,0.0548080025858527,"target",1
"indeed","reliable",3110,33,5,47,0.144203801922393,"target",1
"indeed","reliable",3110,34,9,97,0.381776255087878,"target",1
"indeed","reliable",3110,36,2,12,0.0456543802197596,"target",1
"indeed","reliable",3110,38,5,49,0.117712539611954,"target",1
"indeed","reliable",3110,40,10,110,0.00505409414344879,"target",1
"indeed","reliable",3110,43,9,104,0.47621696246993,"target",1
"indeed","reliable",3110,44,7,79,0.125770911115468,"target",1
"indeed","reliable",3110,46,3,25,-0.0277913561245508,"competitor",0
"indeed","reliable",3110,47,4,38,-0.0120030272757769,"competitor",0
"indeed","reliable",3110,50,3,24,0.0461422534259464,"target",1
"indeed","reliable",3110,55,9,105,0.0322053406743998,"target",1
"indeed","reliable",3110,58,7,81,0.0529379876090415,"target",1
"indeed","reliable",3110,60,6,65,0.384937106351243,"target",1
"indeed","reliable",3117,1,1,6,0.325150340498539,"target",1
"indeed","reliable",3117,2,2,14,0.152403680656693,"target",1
"indeed","reliable",3117,4,6,64,0.0312854307685681,"target",1
"indeed","reliable",3117,5,6,61,0.0769802425975952,"target",1
"indeed","reliable",3117,7,9,99,0.20940253223642,"target",1
"indeed","reliable",3117,8,1,8,0.109631922758766,"target",1
"indeed","reliable",3117,9,10,112,0.183080053371312,"target",1
"indeed","reliable",3117,10,7,82,0.144607914271362,"target",1
"indeed","reliable",3117,12,1,0,-0.00309703849823367,"competitor",0
"indeed","reliable",3117,15,4,39,0.0310378014624335,"target",1
"indeed","reliable",3117,17,8,87,0.0245171983449275,"target",1
"indeed","reliable",3117,18,9,103,0.0519844330568616,"target",1
"indeed","reliable",3117,22,10,111,0.800372600417598,"target",1
"indeed","reliable",3117,23,8,92,0.944033429236882,"target",1
"indeed","reliable",3117,24,3,34,-0.0179231128925544,"competitor",0
"indeed","reliable",3117,25,9,100,0.227612034060936,"target",1
"indeed","reliable",3117,26,8,88,0.32928251964404,"target",1
"indeed","reliable",3117,29,7,76,0.447569194419442,"target",1
"indeed","reliable",3117,31,7,80,0.577291005948103,"target",1
"indeed","reliable",3117,32,10,109,0.279704472999667,"target",1
"indeed","reliable",3117,34,4,42,0,"competitor",0
"indeed","reliable",3117,36,3,31,0.0683516996703121,"target",1
"indeed","reliable",3117,38,5,52,0.491372606592449,"target",1
"indeed","reliable",3117,39,5,50,0.14334815830417,"target",1
"indeed","reliable",3117,44,5,53,0.350946589143973,"target",1
"indeed","reliable",3117,45,3,32,0.516755362743277,"target",1
"indeed","reliable",3117,50,6,63,-0.0499994526725997,"competitor",0
"indeed","reliable",3117,51,2,21,0.000816057087834092,"target",1
"indeed","reliable",3117,55,2,19,-0.0248871111256432,"competitor",0
"indeed","reliable",3121,1,6,60,1,"target",1
"indeed","reliable",3121,3,10,113,1.00010640644061,"target",1
"indeed","reliable",3121,8,4,43,1,"target",1
"indeed","reliable",3121,11,9,97,0.900961689111769,"target",1
"indeed","reliable",3121,14,8,91,0.107415813689607,"target",1
"indeed","reliable",3121,15,2,13,1,"target",1
"indeed","reliable",3121,18,3,30,1,"target",1
"indeed","reliable",3121,19,9,105,0.967968944259532,"target",1
"indeed","reliable",3121,23,10,116,1,"target",1
"indeed","reliable",3121,26,4,44,0.974270651307024,"target",1
"indeed","reliable",3121,32,2,17,1,"target",1
"indeed","reliable",3121,33,8,94,0.893628907135948,"target",1
"indeed","reliable",3121,37,9,99,0.799337154600483,"target",1
"indeed","reliable",3121,38,10,108,0.462052886105245,"target",1
"indeed","reliable",3121,39,7,80,1,"target",1
"indeed","reliable",3121,42,6,68,0.82749340086249,"target",1
"indeed","reliable",3121,43,1,8,1,"target",1
"indeed","reliable",3121,44,3,25,1,"target",1
"indeed","reliable",3121,45,5,51,0.984656959823866,"target",1
"indeed","reliable",3121,47,3,35,0.902915068346048,"target",1
"indeed","reliable",3121,48,8,83,1,"target",1
"indeed","reliable",3121,49,5,56,0.992935131820091,"target",1
"indeed","reliable",3121,50,1,9,1,"target",1
"indeed","reliable",3121,51,6,70,0.956919467232135,"target",1
"indeed","reliable",3121,55,5,54,0.894261858558392,"target",1
"indeed","reliable",3121,56,7,78,0.943464375349332,"target",1
"indeed","reliable",3121,58,7,79,0.994827866661121,"target",1
"indeed","reliable",3121,59,2,14,1,"target",1
"indeed","reliable",3122,1,8,87,0.403960764127202,"target",1
"indeed","reliable",3122,3,7,76,0.0130625396451166,"target",1
"indeed","reliable",3122,4,1,11,-0.000885154245512684,"competitor",0
"indeed","reliable",3122,5,10,117,0,"competitor",0
"indeed","reliable",3122,6,10,116,0.343377951476511,"target",1
"indeed","reliable",3122,7,3,31,0.115707179554162,"target",1
"indeed","reliable",3122,11,7,73,0.444791573950452,"target",1
"indeed","reliable",3122,16,10,114,0.360355948208255,"target",1
"indeed","reliable",3122,19,6,65,0.0321244765223274,"target",1
"indeed","reliable",3122,23,1,5,0.109607786765385,"target",1
"indeed","reliable",3122,25,2,16,0,"competitor",0
"indeed","reliable",3122,29,1,2,0.0572005139110402,"target",1
"indeed","reliable",3122,31,3,24,0.0236876328226599,"target",1
"indeed","reliable",3122,33,8,90,0.561945679505753,"target",1
"indeed","reliable",3122,34,4,45,0.285704891712783,"target",1
"indeed","reliable",3122,37,6,68,0.463344889237746,"target",1
"indeed","reliable",3122,42,9,99,0.205150251617541,"target",1
"indeed","reliable",3122,45,5,56,-0.23532124550935,"competitor",0
"indeed","reliable",3122,46,4,37,0.0671082949308756,"target",1
"indeed","reliable",3122,47,2,21,0.157095390720391,"target",1
"indeed","reliable",3122,48,9,100,0.00614610786694917,"target",1
"indeed","reliable",3122,50,9,96,0.0107189834462562,"target",1
"indeed","reliable",3122,52,5,57,0.0208230719962473,"target",1
"indeed","reliable",3122,53,3,29,0,"competitor",0
"indeed","reliable",3122,56,2,20,0.102044070336753,"target",1
"indeed","reliable",3122,58,4,40,0.0180670112261337,"target",1
"indeed","reliable",3122,60,6,69,0.0224248383540419,"target",1
"indeed","reliable",3453,7,9,99,8.76047778444038e-05,"target",1
"indeed","reliable",3453,9,3,27,0,"competitor",0
"indeed","reliable",3453,14,7,71,0,"competitor",0
"indeed","reliable",3453,16,8,87,0.320008537006282,"target",1
"indeed","reliable",3453,23,1,5,0,"competitor",0
"indeed","reliable",3453,26,1,6,0.0106185878159415,"target",1
"indeed","reliable",3453,28,5,48,0,"competitor",0
"indeed","reliable",3453,31,7,80,0.190184839020081,"target",1
"indeed","reliable",3453,33,6,62,0.441804013094336,"target",1
"indeed","reliable",3453,35,4,37,0,"competitor",0
"indeed","reliable",3453,37,10,117,0.000665557404326123,"target",1
"indeed","reliable",3453,38,4,40,0.053638334126139,"target",1
"indeed","reliable",3453,42,7,76,0,"competitor",0
"indeed","reliable",3453,46,1,1,0,"competitor",0
"indeed","reliable",3453,51,5,51,0,"competitor",0
"indeed","reliable",3453,53,10,111,0,"competitor",0
"indeed","reliable",3453,57,6,64,0,"competitor",0
"indeed","reliable",3453,58,3,31,0,"competitor",0
"indeed","reliable",3457,3,3,31,0.00975152185585551,"target",1
"indeed","reliable",3457,6,7,81,0,"competitor",0
"indeed","reliable",3457,10,10,108,0.100242157402312,"target",1
"indeed","reliable",3457,12,10,107,0.119377365291043,"target",1
"indeed","reliable",3457,13,6,62,0,"competitor",0
"indeed","reliable",3457,14,7,82,0,"competitor",0
"indeed","reliable",3457,15,2,12,0,"competitor",0
"indeed","reliable",3457,19,4,45,0,"competitor",0
"indeed","reliable",3457,20,1,5,2.89974844682224e-05,"target",1
"indeed","reliable",3457,21,2,17,0,"competitor",0
"indeed","reliable",3457,23,7,78,0,"competitor",0
"indeed","reliable",3457,26,1,2,0,"competitor",0
"indeed","reliable",3457,28,9,99,0,"competitor",0
"indeed","reliable",3457,29,1,1,0,"competitor",0
"indeed","reliable",3457,31,5,54,0.0233406371907892,"target",1
"indeed","reliable",3457,32,6,61,0,"competitor",0
"indeed","reliable",3457,34,8,93,0,"competitor",0
"indeed","reliable",3457,35,2,22,0,"competitor",0
"indeed","reliable",3457,37,5,50,0,"competitor",0
"indeed","reliable",3457,38,4,38,0,"competitor",0
"indeed","reliable",3457,39,3,35,0.00146229739252995,"target",1
"indeed","reliable",3457,40,5,55,0,"competitor",0
"indeed","reliable",3457,45,4,44,0,"competitor",0
"indeed","reliable",3457,46,8,84,0,"competitor",0
"indeed","reliable",3457,49,3,29,0,"competitor",0
"indeed","reliable",3457,52,9,101,0,"competitor",0
"indeed","reliable",3457,58,6,68,0,"competitor",0
"indeed","reliable",3457,60,10,109,0,"competitor",0
"indeed","reliable",3463,1,1,6,0.041864187231561,"target",1
"indeed","reliable",3463,3,10,115,0.695813164243578,"target",1
"indeed","reliable",3463,4,1,0,-0.00367050781204614,"competitor",0
"indeed","reliable",3463,5,5,54,-0.0488133340783891,"competitor",0
"indeed","reliable",3463,7,7,81,-0.0116447881840202,"competitor",0
"indeed","reliable",3463,10,2,18,-0.0140420183078642,"competitor",0
"indeed","reliable",3463,13,2,21,0.157689872945742,"target",1
"indeed","reliable",3463,16,3,33,-0.0335007864027167,"competitor",0
"indeed","reliable",3463,18,10,112,0.00489164148486635,"target",1
"indeed","reliable",3463,21,8,89,-0.083718979335361,"competitor",0
"indeed","reliable",3463,23,9,102,-0.00641623426782089,"competitor",0
"indeed","reliable",3463,24,10,113,0.045390027634641,"target",1
"indeed","reliable",3463,26,3,35,-0.0243262336637947,"competitor",0
"indeed","reliable",3463,27,2,16,0.0110543698680644,"target",1
"indeed","reliable",3463,28,6,69,-0.0427983036747685,"competitor",0
"indeed","reliable",3463,29,6,59,-0.0197401263884183,"competitor",0
"indeed","reliable",3463,30,7,71,0.427804902368797,"target",1
"indeed","reliable",3463,32,9,105,0.0698592022061163,"target",1
"indeed","reliable",3463,34,5,49,-0.0377632091247957,"competitor",0
"indeed","reliable",3463,35,3,30,0.278121221993252,"target",1
"indeed","reliable",3463,37,5,51,-0.00273219874647797,"competitor",0
"indeed","reliable",3463,38,9,101,0.0323928306842672,"target",1
"indeed","reliable",3463,39,8,94,0.321546859146713,"target",1
"indeed","reliable",3463,40,1,10,-0.015211680578807,"competitor",0
"indeed","reliable",3463,41,7,80,-0.0288326730205037,"competitor",0
"indeed","reliable",3463,45,4,39,-0.0181158978006114,"competitor",0
"indeed","reliable",3463,46,8,91,-0.046818451022143,"competitor",0
"indeed","reliable",3463,47,4,44,0.0186293672420783,"target",1
"indeed","reliable",3463,48,6,67,0.0313508735627876,"target",1
"indeed","reliable",3465,3,3,31,0.00374121167454323,"target",1
"indeed","reliable",3465,6,7,81,0.00273841261650859,"target",1
"indeed","reliable",3465,10,10,108,0.762881479641132,"target",1
"indeed","reliable",3465,12,10,107,0.514681331863304,"target",1
"indeed","reliable",3465,13,6,62,0.0044445349491439,"target",1
"indeed","reliable",3465,14,7,82,-0.0267945581643308,"competitor",0
"indeed","reliable",3465,15,2,12,-0.000494121280303532,"competitor",0
"indeed","reliable",3465,20,1,5,0.0155826142668248,"target",1
"indeed","reliable",3465,21,2,17,-0.0033371978247104,"competitor",0
"indeed","reliable",3465,23,7,78,-0.00530024957218871,"competitor",0
"indeed","reliable",3465,26,1,2,0.0110125856664891,"target",1
"indeed","reliable",3465,27,9,106,0.455384756157815,"target",1
"indeed","reliable",3465,28,9,99,0.333930954764288,"target",1
"indeed","reliable",3465,29,1,1,-0.0177338383838384,"competitor",0
"indeed","reliable",3465,31,5,54,0.0175036027740059,"target",1
"indeed","reliable",3465,32,6,61,0.0148398909896099,"target",1
"indeed","reliable",3465,34,8,93,-0.00540682164634146,"competitor",0
"indeed","reliable",3465,35,2,22,-0.0400939046017559,"competitor",0
"indeed","reliable",3465,37,5,50,-0.0246670214138287,"competitor",0
"indeed","reliable",3465,38,4,38,-0.00406105934591692,"competitor",0
"indeed","reliable",3465,39,3,35,0.00406802657951203,"target",1
"indeed","reliable",3465,40,5,55,-0.00528538213432227,"competitor",0
"indeed","reliable",3465,44,8,88,0.00698711603733213,"target",1
"indeed","reliable",3465,45,4,44,0.024410871119281,"target",1
"indeed","reliable",3465,46,8,84,0.000819350627574974,"target",1
"indeed","reliable",3465,49,3,29,-0.0294736667660999,"competitor",0
"indeed","reliable",3465,52,9,101,0.263740000903873,"target",1
"indeed","reliable",3465,58,6,68,0.0116300151391746,"target",1
"indeed","reliable",3465,60,10,109,0.63740197081403,"target",1
"indeed","reliable",3467,6,7,81,0.998901119902152,"target",1
"indeed","reliable",3467,10,10,108,0.685710592388197,"target",1
"indeed","reliable",3467,21,2,17,0.908170072821236,"target",1
"indeed","reliable",3467,26,1,2,0.954067009487363,"target",1
"indeed","reliable",3467,27,9,106,0,"competitor",0
"indeed","reliable",3467,28,9,99,0.976667784844957,"target",1
"indeed","reliable",3467,29,1,1,0.920060606060606,"target",1
"indeed","reliable",3467,31,5,54,1,"target",1
"indeed","reliable",3467,35,2,22,0,"competitor",0
"indeed","reliable",3467,46,8,84,0.983233623398598,"target",1
"indeed","reliable",3467,49,3,29,0.593846938912538,"target",1
"indeed","reliable",3467,52,9,101,0.982046010282021,"target",1
"indeed","unreliable",2929,2,1,3,0,"competitor",0
"indeed","unreliable",2929,3,1,10,-0.00204918032786885,"competitor",0
"indeed","unreliable",2929,4,6,64,0,"competitor",0
"indeed","unreliable",2929,9,7,77,0,"competitor",0
"indeed","unreliable",2929,13,2,17,0,"competitor",0
"indeed","unreliable",2929,18,8,88,0.0545170353135121,"target",1
"indeed","unreliable",2929,20,10,112,0,"competitor",0
"indeed","unreliable",2929,21,5,51,-0.000497076023391813,"competitor",0
"indeed","unreliable",2929,27,2,21,0.00238095238095238,"target",1
"indeed","unreliable",2929,30,3,31,0.0200969352638438,"target",1
"indeed","unreliable",2929,34,10,111,0,"competitor",0
"indeed","unreliable",2929,36,5,52,-0.000708502024291498,"competitor",0
"indeed","unreliable",2929,39,4,37,0,"competitor",0
"indeed","unreliable",2929,41,3,30,0,"competitor",0
"indeed","unreliable",2929,45,2,22,0,"competitor",0
"indeed","unreliable",2929,48,7,71,0,"competitor",0
"indeed","unreliable",2929,51,7,74,0,"competitor",0
"indeed","unreliable",2929,55,10,116,0,"competitor",0
"indeed","unreliable",2929,59,6,67,0,"competitor",0
"indeed","unreliable",2931,4,10,116,0.3693319602001,"target",1
"indeed","unreliable",2931,7,3,30,0.350939213277809,"target",1
"indeed","unreliable",2931,8,5,50,0.470856316400871,"target",1
"indeed","unreliable",2931,9,2,16,0.0465808671454894,"target",1
"indeed","unreliable",2931,12,5,51,0,"competitor",0
"indeed","unreliable",2931,14,7,82,0.0975610726505928,"target",1
"indeed","unreliable",2931,16,2,20,0.0296434952367156,"target",1
"indeed","unreliable",2931,20,1,5,0.0435304623188732,"target",1
"indeed","unreliable",2931,22,9,97,0.624236494445905,"target",1
"indeed","unreliable",2931,23,8,84,0.408690275256627,"target",1
"indeed","unreliable",2931,24,9,106,0.606546248030064,"target",1
